,text,label
1593,ENCOUNTERED SPATIAL DISORIENTATION ON CLIMBING TURN AFTER TAKEOFF  DESCENDED INTO GROUND  PANEL LIGHTS INOPERATIVE,AU
1594,OVERFILLED LEFT WING TANK FROM FUSELAGE FERRY TANK CAUSING OVER PRESSURE AND EXPANSION OF TANK BUCKLED WING SKIN,ME
1595,GLIDER CANOPY OPENED DURING TAKEOFF AND UNABLE TO LATCH  HELD IT SHUT  ON RELEASE PILOT LANDED  LATCH DID NOT FAIL,II
1596,DOOR POPPED OPEN ON CLIMBOUT  TURNED FUEL PUMP IN ERROR  FLOODED ENGINE QUIT  LANDED GEAR UP SHORT OF RUNWAY,ME
1597,ROLLED OVER SIDEWAYS INTO OCEAN WHILE ATTEMPTING TO LIFT OFF SHIPBOARD HELIPAD  HAD NEGLECTED TO UNTIE RIGHT SKID,II
1598,RIGHT ENGINE SEIZED EN ROUTE DUE TO OIL STARVATION  ENGINES AND PROPS NOT AIRWORTHY  LANDING GEAR WAS INOPERATIVE,AU
1599,TOOK EXPERIMENTAL T66 OUT OF LONG STORAGE  ENGINE QUIT ON FIRST FLIGHT  FOUND FUEL FILTER CLOGGED BY PRESERVATIVE,II
1600,BOTH DOORS OPENED ON DESCENT  LANDED SAFELY  FOUND PRIOR DOOR DAMAGE ON INSPECTION  PREFLIGHTED IN DARKNESS,II
1601,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS  VECTORED TO NEAREST AIRPORT  DEPARTED TALLAHASSEE WITHOUT REFUELING,II
1602,ENGINE QUIT ON PRACTICE GO AROUND  FUEL SELECTOR BETWEEN IDNETS  STUDENT CAUSED STALL  POSSIBLY LEANED BY MISTAKE,ME
1603,CYLINDER HEAD TEMPERATURE IN RED LINE ON CLIMB  FORCED LANDING ON ROAD  OIL TANK EMPTY  HAD OIL STARVATION,II
1604,ENGINE QUIT ON CLIMBOUT  FOUND RUST AND WATER IN GASCOLATOR  NON STC APPROVED ENGINE IN AIRCRAFT,II
1605,RIGHT AILERON BECAME DISCONNECTED IN FLIGHT  UNCONTROLLED SPIRAL  BAILED OUT  SLIDE LOCK FITTING LUBED IN ERROR,II
1606,BEGAN GO AROUND WITH FLAPS DOWN  USABLE CLIMB SPEED  DRIFTED AND STALLED INTO TREES AND GROUND,ME
1607,SMOKE AND FIRE UNDER INSTRUMENT PANEL  FORCE LANDED IN PLOWED FIELD AND BURNED  DID NOT TURN OFF MASTER SWITCH,ME
1608,ENGINE QUIT ON CLIMB TO CRUISE  HAD FUEL SELECTOR ON OFF POSITION  UNABLE RESTART  STRUCK FENCE FORCED LANDING,II
1609,"HURRIED BOARDING HELICOPTER DUE TO RAIN  NEGLECTED TO REMOVE TIE DOWN STRAP,NOSED DOWN LIFTING  ROTORS HIT GROUND ",II
1610,TRIED TO DEPART SHIP PAD WITH LEFT REAR SKID ATTACHED  ROLLED OVER ON LIFTOFF,II
1611,UNABLE TO ROTATE ON TAKEOFF  FOUND CONTROL LOCK IN PLACE  WHILE TRYING TO FREE IT RAN OFF END AND THRU A BUILDING,II
1612,"ATTEMPTED TAKEOFF FROM 2500 FT SOD STRIP GUSTY NORTH WIND,HIT TREES OFF END OF STRIP CRASHED ",ME
1613,SLUGGISH CLIMBOUT  ABORTED  LANDED ON RUNWAY  BRAKES WEAK  VEERED OFF TO STOP  NOSED OVER  WORN PADS  LOW FLUID,II
1614,SMOKE IN CABIN IN FLIGHT  RETURNED TO AIRPORT  FOUND BURNED RAG ON TOP OF MUFFLER,II
1615,LOST POWER ON TAKEOFF  LANDED IN ROUGH GROUND OFF END RUNWAY  TURBO INDUCTION TUBE CAME OFF AT THROTTLE BODY ELBOW,II
1616,"TRIED TO DEPART A SHORT RUNWAY,CALM WIND WITH CRUISE PROP SETTING  UNABLE TO LEAVE GROUND EFFECT  STRUCK TREES ",ME
1617,PREFLIGHTED HELICOPTER ON FLATBED  UNTIED ONE SKID  ROLLED OVER  TRYING LIFT  OTHER SKID TIED,II
1618,LIFTED TO A HOVER TO AIR TAXI  ROLLED OVER AND SELF DESTRUCTED  INDICATES A TIEDOWN ROPE NOT DETACHED PRIOR LIFT,II
1619,TOOK OFF WITH CHEMICAL FILLER HOSE ATTACHED  JERKED HELICOPTER OUT OF CONTROL  COLLAPSED SKID  CHOPPED TAILBOOM,II
1620,LEFT ENGINE QUIT ON INITIAL CLIMBOUT  RESTARTED BUT ELECTED LAND GEAR UP ON AIRPORT  WATER RUST IN AUTO FUEL,II
1621,CANOPY CAME OPEN ON GLIDER TOW  ACCIDENTALLY RELEASED TOW 150 FEET AGL WHILE TRYING TO CLOSE CANOPY CRASH LANDED,II
1622,ENGINE QUIT ON DESCENT  CRASH LANDED  HAD PRIOR PROBLEMS ENGINE STOPPING ON LANDINGS AT IDLE  SUSPECT FUEL CONTROL,AU
1623,UNABLE TO LOWER NOSE HIGH POSITION  ON TAKEOFF REDUCED POWER TOO LATE  STALLED  INDICATES FAILED TO SET TRIM,II
1624,ENGINE QUIT EN ROUTE  FUEL USE HIGHER THAN NORMAL POSSIBLY DUE TO FUEL CAP VENT PLACED BACKWARDS  SIPHONED FUEL,II
1625,VEERED OFF RUNWAY AND OVERTURNED ON TAKEOFF ROLL  TEST FLIGHT AFTER REBUILD  AILERONS CABLES WERE REVERSED,II
1626,"HAD NR2 ENGINE PROBLEM ATTEMPTED FERRY FLIGHT FOR maintenance NR2 ENGINE OVER TEMP ON TAKEOFF,CRASH LANDED,HIT TREE",AU
1627,CREW LEARNED AFT CARGO DOOR OPEN AFTER DEPARTURE  RETURNED  CREW FAILED TO NOTICE WARNING LIGHT,II
1628,AMPHIBIOUS BEAVER HAD SPOOL DOWN EN ROUTE WHEN PILOT TURNED FUEL OFF INSTEAD OF HEAT ON  LANDED ON MUD FLATS,ME
1629,NOSE GEAR STEERING FAILED DURING TAXI TO RAMP  NOSE GEAR COLLAPSED  HYDRAULIC FLUID CONTAMINATED BY AIR,II
1630,AVIONICS COMPARTMENT EXIT DOOR LIGHT ON AFTER ROTATION  RETURNED  DOOR WAS FULLY OPEN AND LOCKED IN PLACE,II
1631,SET TRIM FULL NOSE DOWN IN ERROR FOR TAKEOFF  UNABLE RAISE NOSE TO CLIMB  ABORTED  HIT NOSE FIRST  BENT AIRFRAME,II
1632,NO ELEVATOR CONTROL ON TAKEOFF PRIOR TOW RELEASE  DIVED INTO GROUND  PILOT FAILED TO CONNECT ELEVATOR CONTROL,II
1633,SEAT SLID BACK ON INITIAL TAKEOFF ROLL  LOST CONTROL  AIRCRAFT GROUND LOOPED  UNABLE VERIFY SEAT CONDITION  BURNED,II
1634,LEFT COCKPIT DOOR DEPARTED AIRCRAFT ON CLIMB  HIT NR1 PROPELLER  SHUT ENGINE DOWN  CONTINUED TO BETHAL  LANDED,II
1635,"TOOK OFF WITH FULL FLAPS, SLOW AND NOSE HIGH  DUMPED FLAPS  STALLED  DROPPED LEVEL TO IMPACT OFF END RUNWAY ",ME
1636,HEARD NOISE ON RIGHT SIDE OF AIRCRAFT ON TAKEOFF  ABORTED  OVERSHOT END OF RUNWAY  FOUND KEYS IN DOOR LOCK,II
1637,LOST POWER BOTH ENGINES ON IFR APPROACH DITCHED IN LAKE SHORT OF PONTIAC ALL TANKS BUT ONE EMPTY SHORT IFR FLIGHT,II
1638,LOST BOTH ENGINES ON CLIMBOUT  FAILED TO SECURE OR RAISE GEAR  FUEL ON AUX TANKS  LOW FUEL IN MAINS  STRUCK TREES,II
1639,BECAME AIRBORNE ON TAXI TEST  LOST POWER ON CLIMBOUT  STRUCK TREES HAD WASHED AIRCRAFT THAT SAT OUT FOR LONG PERIOD,II
1640,SLUGGISH CLIMBOUT  TRIED TO TURN BACK  STALLED INTO TREES  FOUND CARBURETOR HEAT FULL ON,II
1641,OBSERVED TO HAVE ROUGH ENGINE ON RUNUP  DEPARTED CONTINUED ROUGH  TRIED RETURN  CRASHED  EXHAUST VALVE STUCK OPEN,AU
1642,NOSE GEAR COLLAPSED ON ROLLOUT  FOUND TOW BAR ADAPTER NOT REMOVED BEFORE FLIGHT,II
1643,AT LIFTOFF PILOT DISCOVERED CABIN DOOR NOT LATCHED  RETARDED THROTTLE AND LANDED ON SAME RUNWAY GEAR UP,II
1644,ON TAKEOFF ROLL REALIZED CONTROL LOCK IN PLACE  UNABLE TO REMOVE OR STOP  RAN OFF END OF RUNWAY INTO BAY,II
1645,LOST LEFT ENGINE  FEATHERED  APACH NOT GOOD ONE ENGINE  CFI AWARE IMPROPER CRANKSHAFT INSTALLATION  IGNORED SAME,AU
1646,"LANDED HALF WAY ON SHORT STRIP  BEGAN GO AROUND,CARB HEAT ON,FLAPS STILL DOWN,QUARTERING TAILWIND  STRUCK A FENCE ",ME
1647,OIL FILLER CAP NOT SECURED  RAN OUT OF USEFUL OIL  CRASHED IN TREES  GENERALLY POOR ENGINE maintenance,II
1648,LOST POWER ON CLIMBOUT  CRASH LANDED  FOUND FUEL CONTAMINATION,II
1649,PILOT FAILED TO RECONNECT NOSE LANDING GEAR SCISSORS AFTER TOWING OPERATION  NOSE GEAR COLLAPSED WHILE TAXIING,II
1650,ENGINE QUIT EN ROUTE  CRASH LANDED  NO FUEL ONBOARD  FUEL STAINS FROM RIGHT FUEL CAP  CAP FOUND SECURE NO LEAKS,II
1651,FAILED TO UNTIE FRONT SKID  ROLLED OVER ON ATTEMPTED LIFTOFF  MAIN ROTORS STRUCK FISHING VESSELS DECK,II
1652,INDICATES UNSECURED RIGHT ENGINE COWL LIFTED INFLIGHT  HIT MAIN ROTORS DEBRIS HIT TAIL ROTORS  LOST TAIL ROTOR USE,II
1653,RELEASED FROM AUTO TOW TOO LOW TRIED TO REVERSE COURSE AND LAND  WING STRUCK GROUND CAUSING A CARTWHEEL,ME
1654,AEROSOL SPRAY CAN SITTING ON REAR OF GLARE SHIELD SHORTED ON ELECTRIC TERMINALS  BURST INTO FLAME  ABORTED TAKEOFF,II
1655,ENGINE QUIT ON APPROACH  STRUCK WIRES ON FORCED LANDING  SELECTOR ON EMPTY TANK THAT SHOWED FULL ON GAUGE,II
1656,REPORTED PORPOISING AUTOPILOT  DEPARTED WITH INTENTION ADJUST IN AIR  LOST BOTH WINGS OUTSIDE ENGINES  OVERSTRESSED,AU
1657,CABIN DOOR OPENED ON LIFTOFF  LANDED ON REMAINING RUNWAY WITH GEAR UP  TOWER ADVISED YOUR GEAR IS UP,II
1658,REPORTED JAMMED YOKE ON TAKEOFF ROLL  UNABLE STOP SKIPPED ACROSS LAKE TO IMPACT SHORE  POSSIBLE CONTROL LOCK,II
1659,REAR HALF OF MAIN CABIN DOOR OPENED ON CLIMB  RETURNED  LANDED SAFELY  PILOT UNSURE IF DOOR PROPERLY CLOSED,II
1660,ON CLIMBOUT THE LEFT SIDE OF ENGINE COWLING CAME LOOSE  RETURNED TO AIRPORT  LANDED GEAR UP,II
1661,DOOR OPENED ON TAKEOFF  TRIED TO RETURN  BUT DESCENDED INTO TREES  STUDENT BECAME FLUSTERED AND LOST CONTROL,II
1662,ON TAKEOFF ROLL RIGHT FUEL CAP SEPARATED FROM AIRCRAFT  CAP WENT THROUGH REAR ROTATING PROPELLER  PROP DESTROYED,II
1663,FAILED DEVELOP TAKEOFF POWER  ABORTED 2/3 DOWN RUNWAY HIT BRAKES TO STOP  NOSED OVER  PROP LEVER NOT FORWARD,ME
1664,ENGINE QUIT ON SLOW FLIGHT DEMO  NO STARTER  CRASHED TRYING FOR A ROAD  ENGINE WOULDN'T IDLE BELOW 70 MPH,ME
1665,ATTEMPTING TO CLOSE DOOR ON TAKEOFF  PILOT ALLOWED AIRCRAFT TO DRIFT RIGHT  STRUCK UNKNOWN OBJECT WITH WING TIP,II
1666,NOSE WHEEL JAMMED IN UP POSITION ON DEPARTURE  LANDED NOSE GEAR UP FLASH LIGHT LEFT BY MECHANIC NOT NOTICED BY CREW,II
1667,REPORTED UNCOMMANDED RIGHT TURN IN FLIGHT AND LOW AIRSPEED  OVERSHOT PRECAUTIONARY LANDING  STATIC SYSTEM FOULED,AU
1668,DOOR POPPED OPEN ON TAKEOFF ROLL  ABORTED  USED EXCESSIVE BRAKE PRESSURE TO STOP  DAMAGED TIRES  MEDICAL EXPIRED,II
1669,LOST TAIL ROTOR ASSEMBLY INFLIGHT  MADE HARD AUTO LANDING  FUEL FILLER CAP MISSING  STRUCK TAIL FIN AND TAIL ROTOR,II
1670,LEFT ENGINE OIL CAP CAME OFF AFTER TAKEOFF  SHUT ENGINE DOWN  RETURNED  LANDED SAFELY,II
1671,LANDED TO CHECK FUEL IMBALANCE  ELECTED TO AGAIN TAKEOFF  UNABLE TO KEEP RIGHT WING UP  WING HIT GROUND  CARTWHEEL,AU
1672,ENGINE QUIT ON CLIMB  AIRCRAFT LANDED  CROSSED A DITCH  FOUND WATER IN CARBURETOR  AIRCRAFT HAD NOT FLOWN IN MONTHS,II
1673,NOISE ON TAKEOFF ROLL  ABORTED  RAN OFF RUNWAY  SHEARED NOSE GEAR  TORQUE LINK DUAL PINS REMOVED TO TOW ONE MISSING,II
1674,LACKED ACCELERATION ON TAKEOFF  FAILED TO ABORT  OVERRAN RUNWAY  PARKING BRAKE ON BUT WARNING LIGHT INOPERATIVE,II
1675,ENGINE QUIT ON CLIMBOUT  FOUND WATER IN FUEL  FUEL TANK CAPS NOT VENTED,II
1676,FLIGHT CREW FAILED TO SECURE RIGHT DOOR OF NOSE COMPARTMENT  FLIGHT BAG EXITED WHILE TAXIING TO GATE,II
1677,NO AIRSPEED ON TAKEOFF ROLL  ABORTED LATE  RAN OFF END RUNWAY INTO DITCH  FAILED TO REMOVE PITOT COVER,II
1678,LOST POWER BOTH ENGINES  LANDED ON SEA ICE  HIT PRESSURE RIDGE  WATER ICE IN FUEL  NO PRIST ADDED OR SUMPS DRAINED,II
1679,OIL ON WINDSHIELD ON INITIAL CLIMB  MADE CIRCUIT  BOUNCED LANDING  LEFT RUNWAY INTO A DITCH  OIL CAP CAME OFF,II
1680,DURING TAKEOFF DOOR CAME OPEN  TRIED TO CLOSE SAME INFLIGHT  IMPACTED STEEP TURN  FLY FIRST CLOSE DOOR ON GROUND,II
1681,STRUCK A LARGE CALF ON RUNWAY DURING LANDING ROLL  SLID OVER EMBANKMENT CATTLE GUARD ON CROSSING ROAD FILLED IN,AF
1682,LOST POWER LEFT ENGINE  FEATHERED BUT UNABLE HOLD ALTITUDE DUE SAGGING LANDING GEAR  WATER DEBRIS IN FUEL SYSTEM,AU
1683,CANOPY CAME OPEN ON SHORT FINAL AND SEPARATED  AIRSPEED CAME LOW  IMPACTED SHORT OF RUNWAY  FIRST FLIGHT IN TYPE,II
1684,LOST CONTROL ON CLIMBOUT WHEN SEAT SLID BACKWARDS  SEAT PIN AND HOLE WORN BUT STILL SERVICEABLE,II
1685,LANDED DEEP GRASS  FIRE ERUPTED UNDER THE 206L3  CREW CHIEF ARMED AID FIRE UNIT  PILOT OR CREW CAUSED ACTIVATION,ME
1686,SEVERE VIBRATION LANDING  RIGHT MAIN GEAR COLLAPSED  APEX BOLT FAILED  CASTERED GEAR  NON EXTENSION GROUND SPOILERS,ME
1687,ENGINE QUIT ON CLIMBOUT AFTER SWITCHING FROM RIGHT TO LEFT TANKS  LANDED SHORT OF RUNWAY  NO USEABLE FUEL LEFT,II
1688,BOUNCED LANDING  TRIED GO AROUND FULL FLAPS  STALLED DROPPED WING AND CRASHED,ME
1689,DOOR WARNING LIGHT ON IN FLIGHT  LOST INDEX FINGER WHEN DOOR OPENED  LANDED SAFELY  TAKEN TO HOSPITAL,II
1690,"PITCHED UP ON INITIAL CLIMBOUT  ROLLED, CRASHED AND BURNED  FOUND AFT UTILITY DOOR OPEN  LATCH WAS IN OPEN POSITION",II
1691,EN ROUTE TO OBTAIN DUAL  LOST POWER LOST CONTROL  FUEL CONTAMINATION  NEVER SUMPED DRAINS  HAD PRIOR ROUGH ENGINE,II
1692,RIGHT BRAKE FAILED ON ROLLOUT  VEERED OFF RUNWAY  HIT BERM  BRAKE LINE LEAKING AT FITTING  LOST ALL BRAKE FLUID,II
1693,PILOT LOST CONTROL OF AIRCRAFT ON TAKEOFF ROLL  PILOTS SEAT WAS NOT LOCKED IN POSITION AND SLID AFT ON ACCELARATION,II
1694,NOSE BAGGAGE DOOR OPENED ON LIFTOFF AND GEAR RETRACTION  ABORTED AND LANDED ON SAME RUNWAY BEFORE GEAR WAS DOWN,II
1695,DOOR OPENED INFLIGHT  MADE PRECAUTIONARY LANDING  LEFT MAIN GEAR COLLAPSED ON ROLLOUT,II
1696,PURCHASED PLANE WITH METAL IN OIL SCREEN  ADVISED NOT TO FLY UNTIL FIXED  IGNORED  CRANKSHAFT FAILED 22HR LATER,AU
1697,COCKPIT DOOR CAME OPEN ON TAKEOFF ROLL  ABORTED  LEFT PROPELLER STRUCK TAXI LIGHT,II
1698,DOOR CLOSED WITH R-1 BARRIER STRAP AND BUCKLE OUTSIDE  PILOT HEARD NOISE  DUMPED FUEL AND RETURNED,II
1699,ENGINE QUIT ON CLIMBOUT  HIT TREES ON FORCED LANDING  NO OIL IN ENGINE  LARGE OIL SPOT PARK AREA  OIL FILTER LEAKED,II
1700,AIRCRAFT WAS ON TAKEOFF ROLL WHEN BAGGAGE DOOR BECAME AJAR  SEPARATED FROM AIRCRAFT,II
1701,STRUCK TREES ON APPROACH TO AIRPORT  CRASHED  BOTH PROPS FOUND FEATHERED  INDICATES SE GIVEN FEATHERED WRONG ENGINE,ME
1702,NOSE PITCHED UP ON TAKEOFF  UNABLE TO LOWER  STALLED INTO TREES  ELEVATOR TRIM FULL UP  FAILED SET TRIM FOR TAKEOFF,II
1703,BALANCE BALLAST WEIGHT NOT SWITCHED TO REAR FOR 2 OCCUPANTS  WAS FORWARD FOR STUDENT SOLO  CRASHED NOSE DOWN,II
1704,FAILED TURN OF MASTER  DEAD BATTERY NO CHARGE PRIOR JUMP START  INDICATES LOST ELECTRICS AND CONTROL  NO IFR RATING,AU
1705,AIRCRAFT MISSED THE RUNWAY AND CAME TO REST ON ITS NOSE  THE AIRPLANE HAD NOT BEEN FLOWN IN 11 MONTHS AND IT HA,II
1706,ELECTED TO GO AROUND  STALLED INTO TREES WITH FLAPS FULL DOWN  NO LICENSE OR MEDICAL  AIRCRAFT OUT OF ANNUAL,ME
1707,TIED DOWN ON OIL RIG  HURRIED DEPARTURE  FAILED UNTIE LEFT FRONT SKID  SPUN  ROTORS FLEXED CHOPPED TAIL  HIT DECK,II
1708,"FORGOT TO LATCH CANOPY ON TAKEOFF  TRIED TO LATCH, PITCHED DOWN, HIT RUNWAY, BOUNCED, LANDED, GEAR COLLAPSED ",II
1709,SMOKE IN COCKPIT  LOST ELEVATOR CONTROL  RETURNED  UNABLE TO FLARE  ELEVATOR CABLES BURNED THROUGH BY LOOSE BATTERY,II
1710,AFT REAR CARGO DOOR CAME OPEN EN ROUTE  INSPECTED LOCKING ASSEMBLY  FOUND OK,II
1711,ENGINE QUIT ON CLIMBOUT  STRUCK FENCE LANDING  GASCOLATOR DRAIN WAS OPEN  PILOT UNAWARE DRAIN COULD REMAIN OPEN,II
1712,WARNED FUEL LEAK LEFT WING  IGNORED  BACKFIRE ON ENGINE START  LEFT WING EXPLODED  GROUND CREW OVERFILLED TANK,AU
1713,GEAR FAILED TO EXTEND  USED MANUAL BUT NO LOCKDOWN SHOWN  MAIN GEAR COLLAPSED USING BRAKES  SLIDE TUBES LACKED LUBE,DE
1714,LOUD BANG PARTS TAILROTOR AND DEBRIS FELL  CHOPPER SPUN TO GROUND   LEFT DOOR REMOVED  EVIDENCE KNEE PAT HIT ROTORS,II
1715,ENGINE QUIT ON CLIMBOUT  SETTLED INTO A SWAMP  HAD ACCIDENTLY BUMPED FUEL SELECTOR OUT OF DENTE DURING maintenance,II
1716,OVERSHOOTING DOWNHILL RUNWAY BEGAN GO AROUND  STRUCK TREES ON CLIMBOUT  FAILED TO TIMELY RAISE FULL FLAPS,ME
1717,LOST POWER IN CRUISE FLIGHT  IMPACTED IN A CROP FIELD ON FORCED LANDING  MIXTURE PULLED INSTEAD CARBUERETOR HEAT,ME
1718,DEPARTED WITH LOW POWER AFT ENGINE DUE CLOGGED INJECTORS  FRONT ENGINE QUIT  STALLED  WATER IN FUEL FRONT ENGINE,DE
1719,ON TAKEOFF FROM OFFSHORE PLATFORM BEGAN TO SPIN UNCONTROLLABY  IMPACTED GULF  LEFT FRONT TIEDOWN NOT REMOVED,II
1720,PILOT NOTICED OIL COMING OUT OF COWLING  PRECAUTIONARY LANDING ON ROAD  PILOT HAD LEFT OIL CAP OFF,II
1721,LOST OIL PRESSURE  ENGINE FAILED  NOSED OVER ON FORCED LANDING  DIPSTICK LAYING LOOSE  LOST OIL THROUGH OIL FILLER,II
1722,UNABLE EXTEND GEAR FOR LANDING  LANDED GEAR UP  GEAR AND FUSE GAGE DAMAGED BY OVERSTRESS SUCH AS EXTENDED OVERSPEED,ME
1723,WHILE MANEUVERING  CONTROL JAMMED  USED BALLISTIC CHUTE  HIT NOSE DOWN  BELEIVES PORTABLE RADIO JAMMED CONTROLS,II
1724,LOST POWER EN ROUTE  LANDED ON PRIVATE STRIP  NOSED OVER  LEFT FUEL CAP LEAKED  PREVENTED GRAVITY FUEL FLOW,AU
1725,"NARRATIVE: ON 1/18/, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN BNA, FOR DAYTON, OH  AFTER TAKEOFF, R",II
1726,NEW PURCHASE AMPHIBIAN  FORGOT TO RAISE WHEELS FOR WATER LANDING  NOSED OVER,ME
1727,"DEPARTED AIRPORT AT NIGHT  UNABLE CHECK WEATHER, ENTERED SAME  TURNED BACK  LOST CONTROL  FORECAST WAS AMENDED ",AU
1728,AIRCRAFT POPPED OPEN ON DESCENT  FLIGHT MANUAL FLEW OUT AND STRUCK TRUCK WINDSHIELD ON GROUND  LANDED SAFELY,II
1729,"FAILED REMOVE PITOT COVER  NIGHT FLIGHT  NOTED NEAR END RUNWAY  ABORTED, SKID OFF END  FOLDED NOSE GEAR  NOSED OVER",II
1730,"LEFT ENGINE THEN RIGHT ENGINE SHUT DON ON TAKEOFF  ABORTED, FOUND INCE AND WATER IN INLETS OF BOTH ENGINES ",II
1731,"DEPARTED, CLIMBED TO 7000FT  LOST POWER  LANDED HILLY TERRAIN  RUST AND WATER IN FUEL ",II
1732,CFI FEATHERED LEFT PROP INSTEAD THROTTLE FOR DEMO ENGINE OUT  UNABLE RAISE GEAR DUE PUMP ON SAME  WONT FLY DIRTY,ME
1733,"NARRATIVE: AIRMAN/AIR AGENCY COMPETENCE: PRIOR TO DEPARTURE OF FLIGHT 381, FROM NEWARD, NEW JERSEY, THE AIRCRAFT WA",II
1734,"NARRATIVE: N8AA TOOK OFF ON RUNWAY 1L AT KMCI  JUST AFTER LANDING GEAR WAS RETRACTED A LOUD ""BANG"" WAS HEARD BY B",II
1735,DOOR POPPED OPENED ON CLIMB  RETURNED  FORGOT TO LOWER GEAR  LANDED GEAR UP,II
1736,DEPARTED WITH INOPERATIVE COMPASS  BECAME LOST  LANDED IN OPEN FIELD  TRIED TO DEPART BUT STRUCK TREES ON CLIMBOUT,DE
1737,INDICATES PILOT PULLED FUEL SHUTOFF VALVE IN PLACE OF CABIN HEAT CONTROL  LOW ROTOR RPM ON AUTOROTATION  VALVE OFF,ME
1738,CHECK OUT NEW AIRMAN SHUT DOWN AND FEATHERED LEFT ENGING FOR ENGINE LANDING  HYDRO PUMP LEFT ENGINE  CRASHED,ME
1739,ON CLIMBOUT PARTIAL POWER LOSS  LANDED OFF AIRPORT  FOUND WATER IN FUEL,II
1740,MOORED TO DOCK SEVERAL HOURS  OBSERVED TO PITCH UP ON WATER TAKEOFF  HAD FAILED CHECK BILGE OR USE PUMPS REFLIGHT,II
1741,LOST CONTROL AFTER LIFTOFF  ENTERED STEEP BANK AND CRASHED  PILOT FAILED TO PULL BOGUS CONTROL LOCK  NOT FLAGGED,II
1742,"NARRATIVE: WHILE IFR AT FL180, THE PILOT OBSERVED A DROP IN MANIFOLD AND OIL PRESSURE, FOLLOWED BY UNEVEN ENGINE OP",II
1743,"NARRATIVE: N8011Z, AC-206, PILOTED BY EDGAR C  MC GEE, A PRIVATE PILOT HOLDING CERTIFICATE #84006, DEPARTED RUN",II
1744,LEFT MAIN GEAR COLLAPSED LANDING  EN ROUTE DEPLETED BATTERY DUE GENERATOR OFF  MANUAL GEAR EXTEND NOT LOCKED DOWN,II
1745,POST maintenance TEST FLIGHT  FLIGHT CONTROL FLUTTER AT 190MPH  SLOWED AND LANDED  FRACTURED SPAR  AILERON BUCKLED,II
1746,ON APPROACH TO OLV ADDED POWER TO LEVEL OFF  ENGINE FAILED RESPOND  STRUCK TREES LANDING  CARB ICE  WATER IN FUEL,II
1747,SHORT FINAL TANDEM CUB REAR SEAT FELL FORWARD JAMMED YOKE  UNABLE TO FREE CONTROL LANDED LONG  OVERRAN INTO TREE,II
1748,NOSED OVER LANDING  LEFT BRAKE LOCKED  HAD PRIOR BRAKE RELEASE PROBLEM  PUSHED T HANDLE IN TO RELEASE,ME
1749,DURING VERTICAL TAKEOFF FROM SOGGY SOD  LEFT SKID LIFTED  RIGHT SKID HAD CUT IN CAUSED ROLL TO RIGHT AS SKID STUCK,II
1750,"NARRATIVE: THE PILOT-IN-COMMAND, A CERTIFIED FLIGHT INSTRUCTOR CFI WROTE, ""THE STUDENT PILOT IS A QUALIFIED SOLO",AI
1751,LOST POWER ON CLIMBOUT  STRUCK TREE ON FORCED LANDING  FOUND WATER IN FUEL  FUEL CAP L EAK ALLOWED RAIN WATER,II
1752,CAUGHT FIRE BURNED ON ENGINE START  CARBURETOR REMOVED FOR EXCHANGE  NO PLACARDS OR FLAG  ADVISED PLANE AVAILABLE,II
1753,TOW LINE RELEASED BY LINEMAN NOT BY PILOT  BLEW BACK AND CAUGHT GUY WIRE  PULLED LEFT  PILOT RELEASED LINE TO LATE,ME
1754,"NARRATIVE: ON JANUARY 1, 19, CONVAIR40/580, N5123, OPERATED BY GENERAL MOTORS AIR TRANSPORTATION, PILOTED BY CA",ME
1755,STATIC INSTRUMENTS GIVING ERRONEOUS INFORMATION ON CLIMB  RETURNED  FOUND A STATIC PORTS COVERED WITH TAPE,II
1756,NIGHT APPROACH  LOST LEFT ENGINE DUE FUEL STARVATION  NOT FEATHERED  GEAR DOWN  BELOW VMC  HIT TREES  BAD GAUGES,AU
1757,"PILOT FAILED TO ENSURE SEAT WAS LOCKED IN POSITION SEAT SLID BACK ON TAKEOFF LOST CONTROL LEFT RUNWAY,HIT SNOWBANK ",II
1758,ENGINE QUIT ON CLIMBOUT  RETURNED HARD ANGLED LANDING  VEERED INTO SNOWBANK  FOUND ICE CRYSTALS IN FUEL TANKS,II
1759,CANOPY OPENED ON GLIDER TOW  RELEASED  OVERSHOT AIRSTRIP RETURNING  STRUCK OUTHOUSE OFF END OF RUNWAY,II
1760,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP  NOSED OVER  MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT,II
1761,SLOW ACCELERATION ON TAKEOFF  AND LONG ROLL  TIRE HIT RUT  VEERED  HIT HANGAR ROOF AND POLE  PROP NOT FULL FORWARD,ME
1762,"LOST LEFT ENGINE  SHUTDOWN THEN RIGHT LOST POWER  CRASHED NEAR COUNTY ROAD, NO MECHANICAL  FUEL TANKS EMPTY ",II
1763,FUEL PRESSURE DECREASED  LOST PART POWER  MUSHED INTO CORNFIELD  NOSED DOWN RUSTY FUEL SCREEN  DIRTY FUEL CAN USED,II
1764,ENGINE FAILED ON TAKEOFF  AIRCRAFT OUT OF ANNUAL MANY YEARS  ADS NOT COMPLIED  NO STC FOR AUTO FUEL,DE
